+1 1:1 2:0.004450799508696717 3:37.21558813185679 4:1 5:1.5455355543481513 6:35.34119409414458 7:1 8:1.5466878991064545 9:34.66987164671943 10:1 11:1.5391581501903053 12:34.058772731852805 13:1 14:1.549509639806964 15:33.301651610693426 16:1 17:1.5439973360319055 18:33.015148038438355 19:2 20:1.475229611045742 21:32.7566787083184 22:1 23:1.5339637545694953 24:32.64965543462902 25:2 26:1.3756455737204143 27:32.449961479175904 28:2 29:1.5241398222417093 30:32.449961479175904 31:1 32:1.5467182727627333 33:31.144823004794873 34:1 35:0.31458763454515437 36:30.01666203960727 37:1 38:1.5238686329764126 39:29.5296461204668 40:1 41:1.5342793288780583 42:29.017236257093817 43:1 44:1.5277570720954325 45:27.784887978899608 46:1 47:1.539770966499185 48:27.202941017470888 49:1 50:1.5123218077723353 51:26.476404589747453 52:1 53:1.5703353475087403 54:26.40075756488817 55:1 56:1.5319001809875523 57:26.1725046566048 58:2 59:0.6138803509662285 60:25.612496949731394 
+1 1:2 2:0.0 3:50.774009099144415 4:2 5:1.563557794435296 6:45.17742799230607 7:2 8:1.4935292952703878 9:39.698866482558415 10:1 11:1.5707420475518914 12:38.01315561749642 13:1 14:1.2297200109921638 15:37.44329045369811 16:1 17:1.5707577948653642 18:37.013511046643494 19:1 20:1.5694645180735844 21:36.40054944640259 22:1 23:1.5697772928242637 24:34.92849839314596 25:1 26:1.5697303138132017 27:33.54101966249684 28:1 29:1.5699175084915333 30:33.24154027718932 31:1 32:1.570405235279028 33:33.24154027718932 34:1 35:0.0021045855732116296 36:33.12099032335839 37:1 38:1.5698337969958205 39:33.1058907144937 40:1 41:1.570707410195766 42:32.802438933713454 43:1 44:0.003795026172314181 45:32.38826948140329 46:1 47:1.5202704733321666 48:32.01562118716424 49:1 50:1.5705476053754424 51:31.144823004794873 52:1 53:1.524275085719042 54:28.0178514522438 55:1 56:0.0788648270876019 57:26.92582403567252 58:1 59:0.0025822519773769513 60:26.40075756488817 
+1 1:2 2:0.0 3:47.20169488482379 4:2 5:0.12765789744854666 6:41.182520563948 7:1 8:1.570768980228526 9:35.014282800023196 10:1 11:9.716177712445781E-4 12:34.0 13:1 14:0.003102300944101781 15:33.13608305156178 16:1 17:1.5707686069535067 18:33.0 19:2 20:0.20704583097823978 21:32.64965543462902 22:2 23:1.5278889292653595 24:32.64965543462902 25:1 26:0.003446555882893665 27:32.0624390837628 28:1 29:0.004048576510606381 30:32.01562118716424 31:1 32:0.001780996209454559 33:30.675723300355934 34:1 35:0.0016714271800888263 36:30.463092423455635 37:1 38:1.5693474693988436 39:29.832867780352597 40:1 41:1.5262158306865679 42:29.614185789921695 43:1 44:1.5707859005109572 45:29.068883707497267 46:1 47:1.5509567208996748 48:28.319604517012593 49:1 50:0.0031679699288779226 51:28.284271247461902 52:1 53:0.0020856070590428264 54:28.160255680657446 55:1 56:1.569557908698208 57:28.160255680657446 58:1 59:0.0012943524594299905 60:28.160255680657446 
+1 1:2 2:0.4835253090704677 3:48.010415536631214 4:2 5:0.0 6:42.720018726587654 7:2 8:0.0 9:41.97618372363071 10:1 11:1.3076651106357036 12:36.235341863986875 13:2 14:1.500666253464437 15:33.24154027718932 16:1 17:1.4810947382592763 18:32.7566787083184 19:1 20:0.001569076875143826 21:32.2490309931942 22:1 23:0.04777308460411095 24:31.906112267087632 25:2 26:1.562765892218914 27:29.410882339705484 28:1 29:9.67137164719365E-4 30:29.0 31:1 32:0.002864947514574556 33:28.844410203711913 34:1 35:1.5472017937647278 36:28.635642126552707 37:1 38:1.4727336192605653 39:28.071337695236398 40:1 41:0.0035819826397256154 42:26.92582403567252 43:1 44:1.5471429982315474 45:26.40075756488817 46:1 47:1.533296168010388 48:26.40075756488817 49:1 50:0.0011041399962381279 51:25.709920264364882 52:1 53:0.005118508300766897 54:25.45584412271571 55:1 56:0.0050624010446779786 57:25.179356624028344 58:1 59:1.568774534901431 60:24.73863375370596 
+1 1:1 2:1.533308193680639 3:50.80354318352215 4:2 5:0.16100568040625252 6:49.01020301937138 7:2 8:0.0 9:48.30113870293329 10:1 11:1.5209829829234631 12:42.37924020083418 13:1 14:1.5373958466367126 15:42.20189569201838 16:1 17:1.3721315027148204 18:37.48332962798263 19:1 20:0.5655525550294163 21:35.17101079013795 22:1 23:1.5304062335374513 24:34.48187929913333 25:1 26:1.4867081574518761 27:31.78049716414141 28:1 29:1.5372434305277773 30:30.675723300355934 31:1 32:1.4529249491002658 33:28.460498941515414 34:1 35:1.5484950492310805 36:28.460498941515414 37:1 38:1.5498514185018082 39:27.586228448267445 40:1 41:0.0019999809699977685 42:27.073972741361768 43:2 44:0.0 45:26.076809620810597 46:1 47:1.5391945568168537 48:26.0 49:1 50:1.5455304619770138 51:25.553864678361276 52:1 53:1.5698373883615162 54:25.317977802344327 55:1 56:1.5524997081396525 57:25.238858928247925 58:1 59:1.540397768175986 60:25.079872407968907 
+1 1:2 2:0.0 3:54.45181356024793 4:1 5:1.5170824964305665 6:43.41658669218482 7:2 8:0.0 9:40.162171256046406 10:1 11:1.5700039820380478 12:40.01249804748511 13:1 14:1.5702224838932544 15:39.01281840626232 16:1 17:1.4898360314783516 18:39.01281840626232 19:1 20:1.5327503596493812 21:37.64306044943742 22:1 23:1.569961378856494 24:37.33630940518894 25:1 26:1.5701354618263095 27:37.16180835212409 28:1 29:1.5707408476656572 30:35.22782990761707 31:1 32:1.5707549856220306 33:34.20526275297414 34:2 35:1.5698062163947106 36:34.058772731852805 37:1 38:0.009482142396236038 39:32.984845004941285 40:2 41:0.0048485721735487 42:32.28002478313795 43:1 44:1.5386124649707615 45:32.01562118716424 46:1 47:1.570745669124454 48:31.304951684997057 49:1 50:1.4891243458223262 51:31.25699921617557 52:1 53:1.5435180140148654 54:31.016124838541646 55:1 56:0.005638025036015844 57:29.410882339705484 58:1 59:1.570755942964896 60:29.068883707497267 
+1 1:2 2:0.0 3:52.32590180780452 4:2 5:0.8526012190156088 6:44.9221548904324 7:1 8:1.550538456977439 9:42.20189569201838 10:1 11:1.5379304818270951 12:41.182520563948 13:1 14:0.0050072497211806335 15:37.589892258425 16:1 17:7.077336018492251E-4 18:37.013511046643494 19:1 20:0.002575462654946511 21:36.124783736376884 22:1 23:1.4192622774465211 24:35.84689665786984 25:1 26:1.5682669497758512 27:35.014282800023196 28:1 29:0.010171906508263655 30:34.785054261852174 31:1 32:1.5693327195790903 33:34.52535300326414 34:1 35:1.5435404550287923 36:34.48187929913333 37:1 38:1.5434707898390518 39:34.40930106817051 40:1 41:1.5670345097609901 42:33.06055050963308 43:1 44:0.0029841028014714875 45:32.984845004941285 46:2 47:1.4137573054121388 48:30.528675044947494 49:2 50:0.0 51:30.083217912982647 52:1 53:1.570010522994893 54:29.068883707497267 55:1 56:1.5461806963319988 57:29.0 58:1 59:1.5467531831450736 60:28.792360097775937 
+1 1:2 2:0.0 3:49.24428900898052 4:1 5:1.5371496473204116 6:48.093658625644196 7:1 8:1.536598865216604 9:47.265209192385896 10:1 11:1.541254213389012 12:45.39823785126467 13:1 14:1.5442462891921023 15:43.73785545725808 16:1 17:1.547932501605206 18:41.78516483155236 19:1 20:1.5452099159946793 21:41.048751503547585 22:1 23:1.5481529597732004 24:36.24913792078372 25:1 26:1.5401774300218238 27:34.132096331752024 28:1 29:1.54250027906957 30:32.31098884280702 31:1 32:1.484494598898214 33:32.28002478313795 34:1 35:1.5406873955036877 36:31.906112267087632 37:1 38:1.5493469426663056 39:31.400636936215164 40:1 41:1.5484922492112203 42:30.886890422961002 43:2 44:1.5662641382996365 45:30.463092423455635 46:1 47:1.556864725014778 48:29.154759474226502 49:1 50:0.015347027622328441 51:28.861739379323623 52:1 53:1.495717869045989 54:27.294688127912362 55:1 56:0.0014589832915956871 57:27.073972741361768 58:1 59:1.5407733056569084 60:26.0 
+1 1:1 2:1.5391244304370595 3:55.97320787662612 4:1 5:1.5447365499558081 6:54.3415126767741 7:1 8:1.5250945920743963 9:53.46026561849464 10:1 11:1.5376695988396136 12:47.853944456021594 13:1 14:1.5395272817660672 15:46.389654018972806 16:1 17:1.5524189582410775 18:46.2709412050371 19:1 20:1.5429736971620496 21:46.0 22:1 23:1.5530300177488479 24:45.617978911828175 25:1 26:1.5362784596043413 27:45.5411901469428 28:1 29:1.2946254681822507 30:43.86342439892262 31:1 32:1.5473337097933721 33:38.948684188300895 34:1 35:1.517763417695145 36:36.49657518178932 37:2 38:1.5462836242024949 39:34.0 40:1 41:1.5506508281765372 42:32.7566787083184 43:1 44:1.5216775025779419 45:32.28002478313795 46:2 47:0.898424842498517 48:31.622776601683793 49:1 50:0.0010129069299139016 51:29.966648127543394 52:1 53:1.530796468794355 54:28.861739379323623 55:1 56:1.556668214821596 57:27.018512172212592 58:1 59:0.11141277175230781 60:24.839484696748443 
+1 1:2 2:1.4611733305899883 3:43.86342439892262 4:2 5:1.5702245312829164 6:34.438350715445125 7:1 8:1.5506457677395626 9:33.734255586866 10:1 11:1.5468654498927648 12:30.463092423455635 13:1 14:1.1488800121909413 15:29.966648127543394 16:1 17:1.5303232563995053 18:29.154759474226502 19:1 20:1.544574417024632 21:28.635642126552707 22:1 23:1.5015366727466695 24:28.0178514522438 25:1 26:0.003023591927239359 27:27.784887978899608 28:2 29:1.5707835990125452 30:27.459060435491963 31:2 32:0.0 33:26.419689627245813 34:1 35:0.0026567051005529675 36:26.248809496813376 37:2 38:1.5707871057058826 39:26.248809496813376 40:1 41:1.5383410749884225 42:25.709920264364882 43:1 44:0.0018626804980908308 45:25.079872407968907 46:1 47:0.01832482735258996 48:25.059928172283335 49:1 50:0.002384564844387426 51:25.0 52:1 53:0.7576830699924215 54:24.596747752497688 55:1 56:1.5689978930350112 57:23.769728648009426 58:1 59:0.04611630117443491 60:23.08679276123039 
