@RELATION FingerPrint
@attribute typePoint0 numeric
@attribute gradienPoint0 numeric
@attribute distancePoint0 numeric
@attribute typePoint1 numeric
@attribute gradienPoint1 numeric
@attribute distancePoint1 numeric
@attribute typePoint2 numeric
@attribute gradienPoint2 numeric
@attribute distancePoint2 numeric
@attribute typePoint3 numeric
@attribute gradienPoint3 numeric
@attribute distancePoint3 numeric
@attribute typePoint4 numeric
@attribute gradienPoint4 numeric
@attribute distancePoint4 numeric
@attribute typePoint5 numeric
@attribute gradienPoint5 numeric
@attribute distancePoint5 numeric
@attribute typePoint6 numeric
@attribute gradienPoint6 numeric
@attribute distancePoint6 numeric
@attribute typePoint7 numeric
@attribute gradienPoint7 numeric
@attribute distancePoint7 numeric
@attribute typePoint8 numeric
@attribute gradienPoint8 numeric
@attribute distancePoint8 numeric
@attribute typePoint9 numeric
@attribute gradienPoint9 numeric
@attribute distancePoint9 numeric
@attribute typePoint10 numeric
@attribute gradienPoint10 numeric
@attribute distancePoint10 numeric
@attribute typePoint11 numeric
@attribute gradienPoint11 numeric
@attribute distancePoint11 numeric
@attribute typePoint12 numeric
@attribute gradienPoint12 numeric
@attribute distancePoint12 numeric
@attribute typePoint13 numeric
@attribute gradienPoint13 numeric
@attribute distancePoint13 numeric
@attribute typePoint14 numeric
@attribute gradienPoint14 numeric
@attribute distancePoint14 numeric
@attribute class {+1, -1}

@data
1,1.5683786018891914,41.14608122288197,2,0.0,40.85339643163099,1,1.56731416687941,37.8549864614954,1,1.5678411053420764,37.36308338453881,1,1.5706595245387993,36.76955262170047,1,1.5698793851639194,36.6742416417845,1,1.5669405548139876,35.73513677041127,1,0.0056325147905241825,35.4682957019364,1,1.5695198674268138,35.35533905932738,1,1.567112171795935,33.24154027718932,1,1.5681102576802384,31.622776601683793,1,0.0015914956592994881,31.400636936215164,1,0.0042914978419344,30.4138126514911,1,1.5672992032431332,30.083217912982647,2,1.5314344659254864,29.154759474226502,-1
1,1.5283595403270112,54.589376255824725,1,1.5212256748481752,52.0,2,0.0,50.0,2,0.0,48.91829923454004,1,1.524214771223256,47.67598976424087,1,1.5155260288974128,44.294469180700204,1,1.5316143204092028,38.8329756778952,1,0.16571089117597518,38.18376618407357,1,1.5391157990283677,35.4400902933387,1,1.5274298231584722,31.04834939252005,1,1.2069760319671143,30.14962686336267,1,1.5411079288761975,29.410882339705484,2,0.07217952867411796,26.40075756488817,1,1.5490783373790966,26.0,1,1.5344466229390696,24.351591323771842,-1
1,1.5349390409032002,48.662100242385755,1,1.5364243371356054,47.0,1,1.5375419399642674,46.69047011971501,1,1.5366891550373036,45.803929962395145,1,1.5341194166004253,43.18564576337837,1,1.5344919336729914,41.14608122288197,1,1.5353751570730236,40.311288741492746,1,1.5392819706346075,37.8549864614954,2,1.551084278411767,37.44329045369811,1,1.5339188715059557,37.05401462729781,1,1.4268834314788221,35.0,1,1.4818781045850038,31.78049716414141,1,1.5323301896367747,31.04834939252005,1,1.5662312434904602,29.832867780352597,2,1.5687866037426512,27.586228448267445,-1
2,0.0,102.69371937952194,2,0.0,82.28000972289685,1,1.5526027132806048,54.378304497290095,1,1.5581379460996243,53.665631459994955,1,1.554377832619024,52.92447448959697,1,1.5194337316422635,50.99019513592785,1,1.5580740904741956,50.15974481593781,1,1.5557334055455312,48.373546489791295,1,1.5413272950039056,47.20169488482379,1,1.5589990269901137,47.16990566028302,1,0.058553070988601665,46.52956049652737,1,1.5656372253975714,45.254833995939045,1,0.0015327212127400822,44.598206241955516,1,1.5675012675914997,43.41658669218482,1,1.5670863231864292,43.266615305567875,-1
1,1.5683786018891914,41.14608122288197,2,0.0,40.85339643163099,1,1.56731416687941,37.8549864614954,1,1.5678411053420764,37.36308338453881,1,1.5706595245387993,36.76955262170047,1,1.5698793851639194,36.6742416417845,1,1.5669405548139876,35.73513677041127,1,0.0056325147905241825,35.4682957019364,1,1.5695198674268138,35.35533905932738,1,1.567112171795935,33.24154027718932,1,1.5681102576802384,31.622776601683793,1,0.0015914956592994881,31.400636936215164,1,0.0042914978419344,30.4138126514911,1,1.5672992032431332,30.083217912982647,2,1.5314344659254864,29.154759474226502,-1
1,1.5283595403270112,54.589376255824725,1,1.5212256748481752,52.0,2,0.0,50.0,2,0.0,48.91829923454004,1,1.524214771223256,47.67598976424087,1,1.5155260288974128,44.294469180700204,1,1.5316143204092028,38.8329756778952,1,0.16571089117597518,38.18376618407357,1,1.5391157990283677,35.4400902933387,1,1.5274298231584722,31.04834939252005,1,1.2069760319671143,30.14962686336267,1,1.5411079288761975,29.410882339705484,2,0.07217952867411796,26.40075756488817,1,1.5490783373790966,26.0,1,1.5344466229390696,24.351591323771842,-1
1,1.5349390409032002,48.662100242385755,1,1.5364243371356054,47.0,1,1.5375419399642674,46.69047011971501,1,1.5366891550373036,45.803929962395145,1,1.5341194166004253,43.18564576337837,1,1.5344919336729914,41.14608122288197,1,1.5353751570730236,40.311288741492746,1,1.5392819706346075,37.8549864614954,2,1.551084278411767,37.44329045369811,1,1.5339188715059557,37.05401462729781,1,1.4268834314788221,35.0,1,1.4818781045850038,31.78049716414141,1,1.5323301896367747,31.04834939252005,1,1.5662312434904602,29.832867780352597,2,1.5687866037426512,27.586228448267445,-1
2,0.0,102.69371937952194,2,0.0,82.28000972289685,1,1.5526027132806048,54.378304497290095,1,1.5581379460996243,53.665631459994955,1,1.554377832619024,52.92447448959697,1,1.5194337316422635,50.99019513592785,1,1.5580740904741956,50.15974481593781,1,1.5557334055455312,48.373546489791295,1,1.5413272950039056,47.20169488482379,1,1.5589990269901137,47.16990566028302,1,0.058553070988601665,46.52956049652737,1,1.5656372253975714,45.254833995939045,1,0.0015327212127400822,44.598206241955516,1,1.5675012675914997,43.41658669218482,1,1.5670863231864292,43.266615305567875,-1
1,1.5683786018891914,41.14608122288197,2,0.0,40.85339643163099,1,1.56731416687941,37.8549864614954,1,1.5678411053420764,37.36308338453881,1,1.5706595245387993,36.76955262170047,1,1.5698793851639194,36.6742416417845,1,1.5669405548139876,35.73513677041127,1,0.0056325147905241825,35.4682957019364,1,1.5695198674268138,35.35533905932738,1,1.567112171795935,33.24154027718932,1,1.5681102576802384,31.622776601683793,1,0.0015914956592994881,31.400636936215164,1,0.0042914978419344,30.4138126514911,1,1.5672992032431332,30.083217912982647,2,1.5314344659254864,29.154759474226502,-1
1,1.5283595403270112,54.589376255824725,1,1.5212256748481752,52.0,2,0.0,50.0,2,0.0,48.91829923454004,1,1.524214771223256,47.67598976424087,1,1.5155260288974128,44.294469180700204,1,1.5316143204092028,38.8329756778952,1,0.16571089117597518,38.18376618407357,1,1.5391157990283677,35.4400902933387,1,1.5274298231584722,31.04834939252005,1,1.2069760319671143,30.14962686336267,1,1.5411079288761975,29.410882339705484,2,0.07217952867411796,26.40075756488817,1,1.5490783373790966,26.0,1,1.5344466229390696,24.351591323771842,-1
1,1.5349390409032002,48.662100242385755,1,1.5364243371356054,47.0,1,1.5375419399642674,46.69047011971501,1,1.5366891550373036,45.803929962395145,1,1.5341194166004253,43.18564576337837,1,1.5344919336729914,41.14608122288197,1,1.5353751570730236,40.311288741492746,1,1.5392819706346075,37.8549864614954,2,1.551084278411767,37.44329045369811,1,1.5339188715059557,37.05401462729781,1,1.4268834314788221,35.0,1,1.4818781045850038,31.78049716414141,1,1.5323301896367747,31.04834939252005,1,1.5662312434904602,29.832867780352597,2,1.5687866037426512,27.586228448267445,-1
