2,0.0,44.01136216933077,1,1.5469147582810518,37.013511046643494,2,1.5689192171644915,35.510561809129406,1,1.5468443828033345,33.734255586866,1,1.5078807901666307,33.61547262794322,1,1.547844288272183,32.69556544854363,1,1.5304029232255794,31.400636936215164,1,1.5418468469973534,31.064449134018133,1,1.5531029828204073,28.178005607210743,1,1.5401599851619818,28.071337695236398,1,8.85697057449426E-4,27.294688127912362,1,0.0066084538693776985,26.92582403567252,1,1.4435137850289437,25.298221281347036,1,1.4786164804631057,25.179356624028344,1,0.002481299690961017,24.758836806279895,1,8.188227419749671E-4,24.73863375370596,1,1.5666039344838452,24.73863375370596,1,1.5705836805228488,24.413111231467404,1,1.5408352835351113,24.20743687382041,1,1.5683701928212754,24.041630560342615,+1
2,0.3009549699298046,42.01190307520001,1,1.5408510836430893,36.138621999185304,1,1.2509019819600546,35.90264614203248,1,0.14565748523147368,35.12833614050059,1,1.5119808306561149,34.0,2,0.0,32.7566787083184,1,1.5270304757955213,32.01562118716424,1,1.5698293373324348,30.805843601498726,1,1.5074679708909766,30.083217912982647,1,1.5705405711019613,29.120439557122072,1,1.5346919957703602,29.120439557122072,2,0.0,29.0,1,1.5616580039073837,28.071337695236398,1,1.5697738295362602,28.0,1,0.16411617839164416,27.073972741361768,1,1.5698366542321431,26.019223662515376,2,1.5696171798323504,25.317977802344327,1,0.12924003589214408,25.179356624028344,1,1.5696816641422486,25.179356624028344,1,1.5461852426586749,24.839484696748443,+1
2,1.4788654236808014,44.01136216933077,2,1.5395560745000256,44.01136216933077,2,0.0,39.59797974644666,2,1.522829447003876,32.0624390837628,1,1.547833468006595,29.274562336608895,1,1.5604531812885987,25.059928172283335,1,1.5681936267095609,24.73863375370596,1,1.5672648621608565,24.73863375370596,1,1.5704834704537263,24.698178070456937,1,1.569572847404963,24.596747752497688,1,1.5688938546744855,24.351591323771842,1,1.5681816873060626,24.186773244895647,1,1.5597725905788042,24.041630560342615,1,1.5510863920967164,23.53720459187964,1,1.568101252490173,23.345235059857504,1,0.0036582698597605696,23.345235059857504,1,0.047590710834972745,23.259406699226016,1,1.5375040997713607,22.561028345356956,1,1.5670198518535456,22.561028345356956,1,1.3835924755579512,22.47220505424423,+1
1,1.5385489183695968,68.24954212300622,1,1.5396555108266619,67.1863081289633,1,1.5313144583687552,67.06713054842886,1,1.5290252371938526,66.40030120413611,1,1.5495851067516224,59.464274989274024,1,1.5331208911255403,58.83026432033091,1,1.5412811617128357,55.17245689653489,1,0.5530984652428819,53.48831648126533,1,1.5250187117116358,52.009614495783374,1,0.09036933299746909,51.86520991955976,1,1.4483305820672927,50.60632371551998,1,1.519157001092032,47.80167361086848,1,1.536455812302176,46.861498055439924,1,1.5527069307789152,43.41658669218482,1,1.547881057127969,39.824615503479755,1,1.4731188195064324,39.0,1,1.5432581453389533,38.8329756778952,1,1.5475338182872416,37.73592452822641,1,1.540832925767264,35.35533905932738,1,1.5514713285040278,35.34119409414458,+1
1,1.5382593998900516,61.07372593840988,1,1.5432435642055733,56.60388679233962,1,1.5310390852835332,55.97320787662612,1,0.7073135313312244,50.93132631298737,1,1.5369537314138122,49.20365840057018,1,1.5407542736447812,47.38143096192854,1,1.548552213552767,42.638011210655684,1,1.5313272688333797,42.44997055358225,1,1.5433065819830527,41.400483088968905,1,1.542315476190187,36.40054944640259,1,1.512922425143622,35.22782990761707,1,1.5074359297585986,33.60059523282288,2,0.0,31.400636936215164,1,1.5374598406237263,31.38470965295043,1,1.5281275989187266,30.4138126514911,1,1.5701081622680497,30.265491900843113,1,1.5177494493862396,29.732137494637012,1,1.5320572539401913,29.427877939124322,1,1.5342004393446866,29.154759474226502,1,1.5373834559765762,29.017236257093817,+1
1,1.5153543488768197,45.254833995939045,1,1.5294087573056458,41.036569057366385,1,1.4478365445082386,40.607881008493905,1,1.5288697902793196,40.0,1,1.5074346394282012,37.013511046643494,1,1.5282796032501842,36.235341863986875,1,1.5325086187543089,36.235341863986875,1,1.4626911555170428,36.124783736376884,1,1.4788299176450415,35.805027579936315,1,1.5350922977092838,34.17601498127012,1,1.5298049317544153,32.2490309931942,1,0.45148012325393294,31.89043743820395,1,0.03761484387259528,31.11269837220809,1,1.5406877244439812,29.427877939124322,1,0.04841968696555848,29.410882339705484,1,1.5697919991310383,29.410882339705484,1,1.5334156499083693,29.120439557122072,1,0.038555505194856565,29.0,1,1.5407922728304129,28.0178514522438,1,1.5700118960342073,27.65863337187866,+1
1,1.5426532562418975,47.095647357266465,1,1.5449777769336765,44.64302857109943,1,1.537488747332971,41.10960958218893,1,1.5222687846997187,40.01249804748511,1,1.5424772458963194,37.107950630558946,1,1.5707611282159877,36.0,2,0.0,35.608987629529715,1,1.5707519880527883,34.0147027033899,1,1.5707725834465758,32.64965543462902,2,0.06534977789884018,32.55764119219941,1,1.5705621475557048,32.202484376209235,1,1.5446054015274169,30.083217912982647,1,1.5706601105268234,30.066592756745816,1,1.5103683847675062,30.066592756745816,2,1.5650280997365402,29.154759474226502,1,1.5707004480795674,28.160255680657446,1,1.5503162017217291,26.248809496813376,2,0.0,26.076809620810597,2,1.5380179803303313,24.698178070456937,1,1.565136214726315,24.20743687382041,+1
2,1.5459131524494762,26.40075756488817,2,1.4831876429894275,26.40075756488817,2,1.5701099252592439,26.019223662515376,2,1.5683543750767788,26.019223662515376,1,1.566580498990665,25.179356624028344,1,1.5678466650593557,24.698178070456937,1,1.5678116852758137,24.596747752497688,1,1.5667878401360267,24.020824298928627,1,1.5538089299308633,23.345235059857504,1,0.055784319251513545,22.80350850198276,1,1.5694264122787922,21.93171219946131,1,1.5705234178130916,21.587033144922902,1,1.56896860343727,21.587033144922902,1,1.5672178868289843,21.095023109728988,1,1.5519276187437616,21.02379604162864,1,1.4975931156087865,20.615528128088304,1,1.5564546664900567,20.396078054371138,1,1.5701551022622329,20.248456731316587,1,1.5699520556106996,20.223748416156685,1,0.055958437708783684,20.0,+1
1,1.5153543488768197,45.254833995939045,1,1.5294087573056458,41.036569057366385,1,1.4478365445082386,40.607881008493905,1,1.5288697902793196,40.0,1,1.5074346394282012,37.013511046643494,1,1.5282796032501842,36.235341863986875,1,1.5325086187543089,36.235341863986875,1,1.4626911555170428,36.124783736376884,1,1.4788299176450415,35.805027579936315,1,1.5350922977092838,34.17601498127012,1,1.5298049317544153,32.2490309931942,1,0.45148012325393294,31.89043743820395,1,0.03761484387259528,31.11269837220809,1,1.5406877244439812,29.427877939124322,1,0.04841968696555848,29.410882339705484,1,1.5697919991310383,29.410882339705484,1,1.5334156499083693,29.120439557122072,1,0.038555505194856565,29.0,1,1.5407922728304129,28.0178514522438,1,1.5700118960342073,27.65863337187866,+1
2,0.0,31.622776601683793,2,0.0,30.675723300355934,2,1.5689298522109096,27.85677655436824,1,1.569302804727584,23.53720459187964,1,1.5702769841300823,23.345235059857504,1,1.5693723016594865,22.847319317591726,1,1.5666115966881509,22.561028345356956,1,1.566929350359264,22.360679774997898,1,1.5669900865167181,21.93171219946131,1,1.57025291129398,21.587033144922902,1,1.5677423800368042,21.095023109728988,1,0.125758047498862,21.02379604162864,1,1.5659979676036813,20.396078054371138,2,1.5682570560446538,20.248456731316587,1,1.5699146098640164,20.248456731316587,1,1.5689869248680564,20.248456731316587,1,1.5691475583759567,20.024984394500787,2,1.5693632316537918,19.72308292331602,1,0.09930066321061103,19.4164878389476,2,1.559197558219192,19.209372712298546,+1
